Date,Close,Shares_Outstanding,Market_Cap
2024-08-02,485.75,2529819904.0,1228860018368.0
2024-08-05,473.4007568359375,2529819904.0,1197618657212.2188
2024-08-06,491.6708679199219,2529819904.0,1243838747880.7734
2024-08-07,486.5261535644531,2529819904.0,1230823547103.914
2024-08-08,507.134765625,2529819904.0,1282959624088.5
2024-08-09,515.2349243164062,2529819904.0,1303451566771.5781
2024-08-12,513.423828125,2490040064.0,1278445901843.5
2024-08-13,525.9521484375,2529819904.0,1330564213668.75
2024-08-14,524.180908203125,2529819904.0,1326083294869.0625
2024-08-15,534.6991577148438,2529819904.0,1352692571839.0469
2024-08-16,524.837646484375,2529819904.0,1327744724444.6875
2024-08-19,526.6885375976562,2577349888.0,1357460643388.2031
2024-08-20,524.1510009765625,2529819904.0,1326007634972.0312
2024-08-21,532.5397338867188,2529819904.0,1347229618457.4844
2024-08-22,529.3255004882812,2529819904.0,1339098186830.0156
2024-08-23,525.414794921875,2529819904.0,1329204806049.4375
2024-08-26,518.5685424804688,2529819904.0,1311885020355.3594
2024-08-27,516.5584106445312,2529819904.0,1306799748827.1406
2024-08-28,514.249755859375,2529819904.0,1300959268000.1875
2024-08-29,515.6826782226562,2529819904.0,1304584303515.7031
2024-08-30,518.757568359375,2529819904.0,1312363221786.1875
2024-09-03,509.25433349609375,2529819904.0,1288321749076.6719
2024-09-04,510.2295227050781,2529819904.0,1290788802147.7266
2024-09-05,514.329345703125,2529819904.0,1301160615971.0625
2024-09-06,497.8205871582031,2529819904.0,1259396430013.789
2024-09-09,502.3184814453125,2529819904.0,1270775292507.4062
2024-09-10,502.3184814453125,2529819904.0,1270775292507.4062
2024-09-11,509.3239440917969,2529819904.0,1288497851347.211
2024-09-12,523.0264892578125,2529819904.0,1323162822843.6562
2024-09-13,522.0513916015625,2529819904.0,1320696001384.5312
2024-09-16,531.1752319335938,2488730112.0,1321951794461.7188
2024-09-17,534.2032470703125,2529819904.0,1351438007219.9062
2024-09-18,535.8268432617188,2529819904.0,1355545413180.9844
2024-09-19,556.893310546875,2529819904.0,1408839781425.9375
2024-09-20,559.1344604492188,2529819904.0,1414509487056.7344
2024-09-23,562.1823120117188,2529819904.0,1422220002603.9844
2024-09-24,561.1066284179688,2529819904.0,1419498716838.1094
2024-09-25,566.0669555664062,2529819904.0,1432047451188.5781
2024-09-26,565.5988159179688,2529819904.0,1430863142188.1094
2024-09-27,565.1207275390625,2529819904.0,1429653664691.2812
2024-09-30,570.1806640625,2507369984.0,1429653882527.5
2024-10-01,574.1946411132812,2529819904.0,1452609031858.5156
2024-10-02,570.5491943359375,2529819904.0,1443386708042.2188
2024-10-03,580.4698486328125,2529819904.0,1468484176743.1562
2024-10-04,593.5879516601562,2529819904.0,1501670614884.4531
2024-10-07,582.4720458984375,2529819904.0,1473549375237.4688
2024-10-08,590.5499877929688,2529819904.0,1493985113425.6094
2024-10-09,588.1793212890625,2529819904.0,1487987754118.2812
2024-10-10,581.5256958007812,2529819904.0,1471155279924.2656
2024-10-11,587.6216430664062,2529819904.0,1486576928650.5781
2024-10-14,588.0896606445312,2529819904.0,1487760928835.1406
2024-10-15,583.9560546875,2529819904.0,1477303650209.75
2024-10-16,574.513427734375,2529819904.0,1453415504597.6875
2024-10-17,574.6528930664062,2529819904.0,1453768326770.5781
2024-10-18,574.1946411132812,2529819904.0,1452609031858.5156
2024-10-21,572.8899536132812,2529819904.0,1449308407452.5156
2024-10-22,579.712890625,2529819904.0,1466569209308.5
2024-10-23,561.4651489257812,2529819904.0,1420405709154.7656
2024-10-24,565.5391235351562,2511589888.0,1420402343939.2812
2024-10-25,570.9874877929688,2511589888.0,1434086400515.3438
2024-10-28,575.8780517578125,2466500096.0,1420403269944.9375
2024-10-29,590.9384765625,2529819904.0,1494967920047.25
2024-10-30,589.4641723632812,2529819904.0,1491238195939.5156
2024-10-31,565.3397827148438,2529819904.0,1430207834835.0469
2024-11-01,564.9215087890625,2524489984.0,1426138690684.1562
